fips,state_abbr,county_name,park_access_pct,life_expectancy,inactivity_chk,smoking_chk,year
02050,AK,Bethel Census Area,43.1,69.787552991,35.0,,2024
02060,AK,Bristol Bay Borough,35.6,77.09380816,20.4,,2024
02063,AK,Chugach Census Area,31.4,77.09380816,18.8,,2024
02066,AK,Copper River Census Area,34.9,77.09380816,22.3,,2024
02068,AK,Denali Borough,27.6,84.687740918,20.3,,2024
02070,AK,Dillingham Census Area,40.699999999999996,68.436998562,28.000000000000004,,2024
02090,AK,Fairbanks North Star Borough,33.900000000000006,78.64359636,22.0,,2024
02100,AK,Haines Borough,32.300000000000004,79.850944397,22.5,,2024
02105,AK,Hoonah-Angoon Census Area,38.6,76.971131816,22.7,,2024
02110,AK,Juneau Borough,30.9,80.357094337,16.3,,2024
02122,AK,Kenai Peninsula Borough,31.4,78.758535329,20.8,,2024
02130,AK,Ketchikan Gateway Borough,33.300000000000004,78.346908432,22.3,,2024
02150,AK,Kodiak Island Borough,30.0,78.137105539,21.5,,2024
02158,AK,Kusilvak Census Area,48.8,65.180262542,40.8,,2024
02164,AK,Lake and Peninsula Borough,39.6,77.09380816,25.8,,2024
02170,AK,Matanuska-Susitna Borough,35.199999999999996,76.967535447,21.7,,2024
02180,AK,Nome Census Area,40.8,68.544693484,30.0,,2024
02185,AK,North Slope Borough,36.5,75.403141126,24.8,,2024
02188,AK,Northwest Arctic Borough,40.8,70.744333606,29.5,,2024
02195,AK,Petersburg Census Area,30.7,79.319314035,20.3,,2024
02198,AK,Prince of Wales-Hyder Census Area,39.1,72.015004028,25.6,,2024
02220,AK,Sitka Borough,31.7,80.096368822,19.3,,2024
02230,AK,Skagway Municipality,32.9,77.09380816,21.0,,2024
02240,AK,Southeast Fairbanks Census Area,34.0,75.383073158,23.400000000000002,,2024
02275,AK,Wrangell City,33.6,80.328602846,24.4,,2024
02282,AK,Yakutat Borough,35.699999999999996,77.09380816,23.799999999999997,,2024
02290,AK,Yukon-Koyukuk Census Area,37.4,70.225076916,29.5,,2024
04001,AZ,Apache County,37.7,66.094833518,27.1,,2024
04003,AZ,Cochise County,34.300000000000004,76.705461843,25.2,,2024
04005,AZ,Coconino County,26.400000000000002,76.712354027,18.5,,2024
04007,AZ,Gila County,36.6,70.7179949,25.5,,2024
04009,AZ,Graham County,36.3,75.022930011,25.6,,2024
04011,AZ,Greenlee County,31.1,77.993885409,23.1,,2024
04012,AZ,La Paz County,35.3,73.978040219,29.099999999999998,,2024
04013,AZ,Maricopa County,30.9,78.160544614,22.0,,2024
04015,AZ,Mohave County,35.699999999999996,73.769834334,27.1,,2024
04017,AZ,Navajo County,38.2,68.756275353,25.900000000000002,,2024
04019,AZ,Pima County,32.9,77.12531728,23.5,,2024
04021,AZ,Pinal County,37.5,79.416431287,24.3,,2024
04023,AZ,Santa Cruz County,35.5,79.601627929,32.7,,2024
04025,AZ,Yavapai County,27.400000000000002,76.99002318,19.3,,2024
04027,AZ,Yuma County,40.8,78.553120252,30.5,,2024
05001,AR,Arkansas County,37.9,70.208546081,32.300000000000004,,2024
05003,AR,Ashley County,42.0,71.884870665,37.8,,2024
05005,AR,Baxter County,35.5,74.473991032,28.4,,2024
05007,AR,Benton County,34.599999999999994,78.501948461,24.4,,2024
05009,AR,Boone County,39.0,74.855603675,28.199999999999996,,2024
05011,AR,Bradley County,42.199999999999996,71.322855563,36.5,,2024
05013,AR,Calhoun County,41.9,70.839457755,30.3,,2024
05015,AR,Carroll County,36.7,75.926865071,30.5,,2024
05017,AR,Chicot County,47.099999999999994,70.976438423,39.6,,2024
05019,AR,Clark County,42.6,73.970494437,32.300000000000004,,2024
05021,AR,Clay County,39.1,72.509920077,32.2,,2024
05023,AR,Cleburne County,37.6,75.169252471,31.900000000000002,,2024
05025,AR,Cleveland County,40.400000000000006,73.368987141,31.2,,2024
05027,AR,Columbia County,41.699999999999996,72.264733023,33.800000000000004,,2024
05029,AR,Conway County,40.6,74.092624452,32.2,,2024
05031,AR,Craighead County,42.699999999999996,75.064040605,30.5,,2024
05033,AR,Crawford County,39.4,74.428528838,31.0,,2024
05035,AR,Crittenden County,43.8,70.411163015,35.3,,2024
05037,AR,Cross County,43.0,71.927384391,34.300000000000004,,2024
05039,AR,Dallas County,40.400000000000006,71.20601202,33.6,,2024
05041,AR,Desha County,45.1,71.458592572,40.9,,2024
05043,AR,Drew County,41.5,73.456521355,32.800000000000004,,2024
05045,AR,Faulkner County,36.8,75.789809023,27.3,,2024
05047,AR,Franklin County,39.900000000000006,72.813758305,35.3,,2024
05049,AR,Fulton County,40.6,72.768624336,34.1,,2024
05051,AR,Garland County,36.5,72.975717768,29.299999999999997,,2024
05053,AR,Grant County,39.300000000000004,73.81601755,29.2,,2024
05055,AR,Greene County,39.5,74.071660993,32.7,,2024
05057,AR,Hempstead County,44.800000000000004,74.822696928,35.8,,2024
05059,AR,Hot Spring County,35.5,72.981994567,30.0,,2024
05061,AR,Howard County,41.3,73.067267596,34.0,,2024
05063,AR,Independence County,37.4,74.260337928,30.3,,2024
05065,AR,Izard County,37.6,74.26158922,31.5,,2024
05067,AR,Jackson County,40.0,71.806161762,36.1,,2024
05069,AR,Jefferson County,43.3,70.951506481,35.5,,2024
05071,AR,Johnson County,38.6,73.709083267,36.5,,2024
05073,AR,Lafayette County,43.3,73.394666294,39.6,,2024
05075,AR,Lawrence County,39.1,72.054232599,31.8,,2024
05077,AR,Lee County,46.9,69.286815889,40.6,,2024
05079,AR,Lincoln County,41.5,73.166111406,34.9,,2024
05081,AR,Little River County,40.6,72.104025989,31.1,,2024
05083,AR,Logan County,39.900000000000006,72.296942178,31.8,,2024
05085,AR,Lonoke County,36.8,74.607088655,28.299999999999997,,2024
05087,AR,Madison County,38.6,75.970248585,32.5,,2024
05089,AR,Marion County,37.3,73.732218395,31.1,,2024
05091,AR,Miller County,38.1,71.993726492,32.0,,2024
05093,AR,Mississippi County,39.2,68.28796648,35.4,,2024
05095,AR,Monroe County,43.0,69.271294095,37.9,,2024
05097,AR,Montgomery County,37.8,72.658069102,32.5,,2024
05099,AR,Nevada County,40.1,73.110096153,34.8,,2024
05101,AR,Newton County,39.900000000000006,74.345097328,29.299999999999997,,2024
05103,AR,Ouachita County,40.0,71.533394321,37.2,,2024
05105,AR,Perry County,37.7,74.087682129,30.3,,2024
05107,AR,Phillips County,43.1,67.665007222,40.1,,2024
05109,AR,Pike County,37.2,73.612730158,30.599999999999998,,2024
05111,AR,Poinsett County,45.1,69.349754741,36.0,,2024
05113,AR,Polk County,35.5,72.686940508,32.0,,2024
05115,AR,Pope County,38.3,75.680987066,30.099999999999998,,2024
05117,AR,Prairie County,36.7,74.238284556,30.2,,2024
05119,AR,Pulaski County,39.0,74.321537474,26.200000000000003,,2024
05121,AR,Randolph County,42.0,73.36154664,34.300000000000004,,2024
05123,AR,St. Francis County,48.4,72.509917377,41.099999999999994,,2024
05125,AR,Saline County,35.0,75.937941555,24.6,,2024
05127,AR,Scott County,39.5,71.470840204,33.0,,2024
05129,AR,Searcy County,39.0,73.630319799,34.699999999999996,,2024
05131,AR,Sebastian County,38.6,74.201774106,31.8,,2024
05133,AR,Sevier County,42.5,73.27372182,37.0,,2024
05135,AR,Sharp County,40.0,73.689087498,34.4,,2024
05137,AR,Stone County,40.9,74.753493152,35.3,,2024
05139,AR,Union County,39.0,70.77122916,33.300000000000004,,2024
05141,AR,Van Buren County,39.900000000000006,74.96849993,33.4,,2024
05143,AR,Washington County,33.4,77.145340793,27.0,,2024
05145,AR,White County,36.9,73.751771229,31.3,,2024
05147,AR,Woodruff County,39.800000000000004,73.036885602,34.699999999999996,,2024
05149,AR,Yell County,37.3,74.071574933,36.7,,2024
06001,CA,Alameda County,24.8,82.203733125,18.2,,2024
06003,CA,Alpine County,29.099999999999998,78.512311572,16.900000000000002,,2024
06005,CA,Amador County,29.599999999999998,78.816769487,18.2,,2024
06007,CA,Butte County,31.0,76.553001245,20.0,,2024
06009,CA,Calaveras County,30.599999999999998,78.620318565,19.6,,2024
06011,CA,Colusa County,33.4,79.507424274,26.0,,2024
06013,CA,Contra Costa County,24.3,81.558972184,17.5,,2024
06015,CA,Del Norte County,32.7,74.614696887,23.400000000000002,,2024
06017,CA,El Dorado County,28.1,81.127153894,16.6,,2024
06019,CA,Fresno County,36.8,76.637940556,25.1,,2024
06021,CA,Glenn County,31.8,76.244868451,25.3,,2024
06023,CA,Humboldt County,33.2,76.4417762,20.0,,2024
06025,CA,Imperial County,38.0,77.448199817,30.0,,2024
06027,CA,Inyo County,29.4,77.034281314,18.3,,2024
06029,CA,Kern County,36.6,74.924741666,27.500000000000004,,2024
06031,CA,Kings County,35.099999999999994,77.328676491,25.8,,2024
06033,CA,Lake County,33.7,74.634465498,23.599999999999998,,2024
06035,CA,Lassen County,32.1,76.492909301,22.2,,2024
06037,CA,Los Angeles County,28.499999999999996,80.055852613,21.8,,2024
06039,CA,Madera County,35.9,77.365887046,25.8,,2024
06041,CA,Marin County,22.900000000000002,84.703879478,13.3,,2024
06043,CA,Mariposa County,30.0,78.512311572,18.6,,2024
06045,CA,Mendocino County,31.5,77.247675093,21.4,,2024
06047,CA,Merced County,33.0,76.885047459,27.200000000000003,,2024
06049,CA,Modoc County,33.1,75.799244181,22.2,,2024
06051,CA,Mono County,29.599999999999998,98.902937928,18.0,,2024
06053,CA,Monterey County,27.500000000000004,81.298455227,23.5,,2024
06055,CA,Napa County,28.000000000000004,81.353002523,18.3,,2024
06057,CA,Nevada County,27.500000000000004,79.977868852,16.400000000000002,,2024
06059,CA,Orange County,25.3,81.777468014,17.0,,2024
06061,CA,Placer County,26.3,81.770060302,15.4,,2024
06063,CA,Plumas County,29.5,77.467381788,17.9,,2024
06065,CA,Riverside County,36.199999999999996,78.530495952,22.2,,2024
06067,CA,Sacramento County,31.7,78.42732168,19.8,,2024
06069,CA,San Benito County,31.0,80.422762074,21.3,,2024
06071,CA,San Bernardino County,38.1,76.07008169,26.200000000000003,,2024
06073,CA,San Diego County,23.9,80.814367636,17.4,,2024
06075,CA,San Francisco County,18.7,82.894688037,17.4,,2024
06077,CA,San Joaquin County,33.300000000000004,76.623446774,24.9,,2024
06079,CA,San Luis Obispo County,30.5,81.229030642,18.2,,2024
06081,CA,San Mateo County,21.0,84.469981061,16.5,,2024
06083,CA,Santa Barbara County,30.099999999999998,80.985798803,22.1,,2024
06085,CA,Santa Clara County,18.5,84.148305821,16.6,,2024
06087,CA,Santa Cruz County,25.2,82.084720571,17.5,,2024
06089,CA,Shasta County,30.9,74.882704807,20.4,,2024
06091,CA,Sierra County,29.799999999999997,81.688106903,17.8,,2024
06093,CA,Siskiyou County,32.800000000000004,74.25327814,20.599999999999998,,2024
06095,CA,Solano County,29.9,79.438888016,20.599999999999998,,2024
06097,CA,Sonoma County,28.599999999999998,81.14083213,16.7,,2024
06099,CA,Stanislaus County,34.8,75.965128696,23.5,,2024
06101,CA,Sutter County,31.6,77.545487473,23.7,,2024
06103,CA,Tehama County,34.2,75.030249803,23.0,,2024
06105,CA,Trinity County,33.0,73.92734849,22.6,,2024
06107,CA,Tulare County,35.5,76.185620661,28.199999999999996,,2024
06109,CA,Tuolumne County,29.5,77.012948969,17.8,,2024
06111,CA,Ventura County,27.0,81.329131373,19.1,,2024
06113,CA,Yolo County,27.800000000000004,80.643891316,20.3,,2024
06115,CA,Yuba County,33.900000000000006,75.608199241,22.900000000000002,,2024
08001,CO,Adams County,31.3,77.548448936,23.200000000000003,,2024
08003,CO,Alamosa County,30.4,72.981689961,24.8,,2024
08005,CO,Arapahoe County,25.2,79.665820217,17.1,,2024
08007,CO,Archuleta County,24.6,80.938178868,17.2,,2024
08009,CO,Baca County,28.799999999999997,72.428877968,21.7,,2024
08011,CO,Bent County,32.9,73.897056821,25.8,,2024
08013,CO,Boulder County,17.4,82.215124227,12.0,,2024
08014,CO,Broomfield County,25.8,82.046182323,12.1,,2024
08015,CO,Chaffee County,24.7,81.837678454,16.5,,2024
08017,CO,Cheyenne County,26.400000000000002,77.510731684,18.0,,2024
08019,CO,Clear Creek County,23.7,82.776197477,13.700000000000001,,2024
08021,CO,Conejos County,30.4,72.704056978,23.5,,2024
08023,CO,Costilla County,31.7,73.406604183,26.200000000000003,,2024
08025,CO,Crowley County,32.7,72.455682479,26.6,,2024
08027,CO,Custer County,24.4,80.940542009,15.9,,2024
08029,CO,Delta County,27.3,76.223056472,20.4,,2024
08031,CO,Denver County,22.0,78.0509182,16.900000000000002,,2024
08033,CO,Dolores County,26.0,74.638283551,17.5,,2024
08035,CO,Douglas County,23.0,82.759078384,12.0,,2024
08037,CO,Eagle County,21.2,88.908523379,15.4,,2024
08039,CO,Elbert County,23.0,81.582872553,14.7,,2024
08041,CO,El Paso County,28.1,76.919613391,17.2,,2024
08043,CO,Fremont County,29.099999999999998,75.955697485,20.9,,2024
08045,CO,Garfield County,25.0,80.15800542,17.4,,2024
08047,CO,Gilpin County,25.3,80.836446495,13.700000000000001,,2024
08049,CO,Grand County,22.3,84.756859786,16.1,,2024
08051,CO,Gunnison County,24.0,82.884009356,14.499999999999998,,2024
08053,CO,Hinsdale County,24.3,78.634042916,13.900000000000002,,2024
08055,CO,Huerfano County,28.799999999999997,73.732163862,20.1,,2024
08057,CO,Jackson County,28.000000000000004,78.634042916,19.400000000000002,,2024
08059,CO,Jefferson County,24.099999999999998,79.516036779,13.700000000000001,,2024
08061,CO,Kiowa County,28.199999999999996,78.634042916,19.2,,2024
08063,CO,Kit Carson County,30.5,76.191990818,20.599999999999998,,2024
08065,CO,Lake County,23.7,82.173498999,16.6,,2024
08067,CO,La Plata County,21.5,81.112404393,15.5,,2024
08069,CO,Larimer County,24.8,80.980726634,14.899999999999999,,2024
08071,CO,Las Animas County,31.0,74.815832583,24.4,,2024
08073,CO,Lincoln County,29.599999999999998,78.418051792,22.0,,2024
08075,CO,Logan County,30.5,75.374241886,20.9,,2024
08077,CO,Mesa County,28.9,76.994112157,19.6,,2024
08079,CO,Mineral County,23.3,78.634042916,13.3,,2024
08081,CO,Moffat County,28.799999999999997,74.577183124,21.6,,2024
08083,CO,Montezuma County,27.1,75.133217162,18.9,,2024
08085,CO,Montrose County,25.900000000000002,78.69906101,19.3,,2024
08087,CO,Morgan County,28.499999999999996,75.587639086,22.8,,2024
08089,CO,Otero County,33.5,70.913045987,25.7,,2024
08091,CO,Ouray County,23.3,87.482992561,13.0,,2024
08093,CO,Park County,24.6,85.357948258,15.1,,2024
08095,CO,Phillips County,28.599999999999998,77.651294021,20.3,,2024
08097,CO,Pitkin County,19.7,92.724933813,12.2,,2024
08099,CO,Prowers County,29.4,74.136537075,23.400000000000002,,2024
08101,CO,Pueblo County,36.1,73.570878336,21.9,,2024
08103,CO,Rio Blanco County,27.200000000000003,78.854840581,19.3,,2024
08105,CO,Rio Grande County,26.8,74.321828784,20.0,,2024
08107,CO,Routt County,20.9,84.021637606,13.4,,2024
08109,CO,Saguache County,28.499999999999996,78.634042916,22.8,,2024
08111,CO,San Juan County,25.2,78.634042916,16.400000000000002,,2024
08113,CO,San Miguel County,24.8,88.252148581,14.399999999999999,,2024
08115,CO,Sedgwick County,28.499999999999996,76.325512364,20.4,,2024
08117,CO,Summit County,21.3,93.001847875,14.299999999999999,,2024
08119,CO,Teller County,26.0,79.370630236,15.6,,2024
08121,CO,Washington County,28.000000000000004,75.122939568,19.6,,2024
08123,CO,Weld County,28.7,79.259346055,18.4,,2024
08125,CO,Yuma County,29.099999999999998,78.999658451,20.1,,2024
09001,CT,Fairfield County,24.9,81.635254315,19.7,,2024
09003,CT,Hartford County,33.4,78.83827093,24.3,,2024
09005,CT,Litchfield County,26.900000000000002,78.99641991,17.9,,2024
09007,CT,Middlesex County,31.0,80.545253209,18.2,,2024
09009,CT,New Haven County,31.4,78.545438789,24.099999999999998,,2024
09011,CT,New London County,31.0,78.642199726,19.5,,2024
09013,CT,Tolland County,29.099999999999998,80.695018269,19.6,,2024
09015,CT,Windham County,35.3,77.449961814,22.7,,2024
10001,DE,Kent County,41.3,75.95627761,29.4,,2024
10003,DE,New Castle County,34.599999999999994,77.441810875,24.5,,2024
10005,DE,Sussex County,35.0,77.832269261,26.200000000000003,,2024
11001,DC,District of Columbia,24.5,77.066067477,16.1,,2024
12001,FL,Alachua County,31.900000000000002,77.882816093,24.5,,2024
12003,FL,Baker County,38.0,74.4423423,29.4,,2024
12005,FL,Bay County,31.1,74.547375081,27.200000000000003,,2024
12007,FL,Bradford County,38.3,74.594635,32.5,,2024
12009,FL,Brevard County,33.0,76.253162859,23.7,,2024
12011,FL,Broward County,30.599999999999998,79.723128348,26.900000000000002,,2024
12013,FL,Calhoun County,37.1,74.311576368,31.0,,2024
12015,FL,Charlotte County,30.0,79.63256916,25.6,,2024
12017,FL,Citrus County,31.6,73.157836772,27.1,,2024
12019,FL,Clay County,35.199999999999996,75.717014434,25.2,,2024
12021,FL,Collier County,27.200000000000003,84.695359493,24.9,,2024
12023,FL,Columbia County,34.300000000000004,73.188142227,29.9,,2024
12027,FL,DeSoto County,41.6,78.128854079,38.3,,2024
12029,FL,Dixie County,38.5,74.111952311,32.1,,2024
12031,FL,Duval County,34.599999999999994,74.34138291,27.800000000000004,,2024
12033,FL,Escambia County,35.4,73.057199608,25.3,,2024
12035,FL,Flagler County,32.6,77.961711153,23.3,,2024
12037,FL,Franklin County,38.4,74.790301576,29.299999999999997,,2024
12039,FL,Gadsden County,43.0,74.054405525,34.699999999999996,,2024
12041,FL,Gilchrist County,36.0,75.64300764,29.099999999999998,,2024
12043,FL,Glades County,40.1,80.615023322,33.1,,2024
12045,FL,Gulf County,32.6,73.935211946,25.4,,2024
12047,FL,Hamilton County,38.7,72.69377884,35.0,,2024
12049,FL,Hardee County,40.6,75.586261568,38.2,,2024
12051,FL,Hendry County,37.1,75.417135239,38.2,,2024
12053,FL,Hernando County,35.9,74.982857368,27.200000000000003,,2024
12055,FL,Highlands County,39.1,75.529989365,29.599999999999998,,2024
12057,FL,Hillsborough County,29.5,77.904008466,25.6,,2024
12059,FL,Holmes County,36.5,71.669262052,31.5,,2024
12061,FL,Indian River County,32.300000000000004,78.976265783,24.2,,2024
12063,FL,Jackson County,35.0,72.136468239,31.0,,2024
12065,FL,Jefferson County,35.4,75.388393083,27.900000000000002,,2024
12067,FL,Lafayette County,37.3,74.648578303,31.900000000000002,,2024
12069,FL,Lake County,35.5,77.429301781,26.200000000000003,,2024
12071,FL,Lee County,27.900000000000002,81.171636458,23.799999999999997,,2024
12073,FL,Leon County,35.0,77.514677986,23.9,,2024
12075,FL,Levy County,36.9,74.196708758,30.7,,2024
12077,FL,Liberty County,39.7,73.738604624,31.2,,2024
12079,FL,Madison County,39.900000000000006,73.010728829,35.3,,2024
12081,FL,Manatee County,31.1,80.033193713,23.799999999999997,,2024
12083,FL,Marion County,38.2,74.35814339,27.900000000000002,,2024
12085,FL,Martin County,28.7,80.682379812,21.7,,2024
12086,FL,Miami-Dade County,30.099999999999998,80.186929705,33.2,,2024
12087,FL,Monroe County,30.4,80.648236117,22.900000000000002,,2024
12089,FL,Nassau County,30.5,76.920127424,21.5,,2024
12091,FL,Okaloosa County,31.6,76.490888274,22.8,,2024
12093,FL,Okeechobee County,33.900000000000006,73.923092419,32.800000000000004,,2024
12095,FL,Orange County,30.4,79.297794893,25.7,,2024
12097,FL,Osceola County,35.4,78.098968422,32.6,,2024
12099,FL,Palm Beach County,27.500000000000004,81.00846647,24.2,,2024
12101,FL,Pasco County,31.6,76.424728786,25.900000000000002,,2024
12103,FL,Pinellas County,27.500000000000004,77.947765182,23.1,,2024
12105,FL,Polk County,36.3,76.493227871,28.199999999999996,,2024
12107,FL,Putnam County,36.6,71.500235156,33.0,,2024
12109,FL,St. Johns County,24.6,81.125585573,18.2,,2024
12111,FL,St. Lucie County,35.199999999999996,78.731825288,29.099999999999998,,2024
12113,FL,Santa Rosa County,30.599999999999998,76.760869931,26.0,,2024
12115,FL,Sarasota County,26.6,80.282354626,20.5,,2024
12117,FL,Seminole County,30.099999999999998,79.52346406,23.0,,2024
12119,FL,Sumter County,33.900000000000006,78.846750211,21.3,,2024
12121,FL,Suwannee County,35.6,73.833458727,29.2,,2024
12123,FL,Taylor County,37.3,73.534839506,32.300000000000004,,2024
12125,FL,Union County,35.9,67.436114228,31.7,,2024
12127,FL,Volusia County,35.099999999999994,75.295818611,25.900000000000002,,2024
12129,FL,Wakulla County,33.0,74.937715813,26.0,,2024
12131,FL,Walton County,29.5,77.585185552,24.6,,2024
12133,FL,Washington County,36.8,71.752206918,31.1,,2024
13001,GA,Appling County,39.0,72.245701701,33.300000000000004,,2024
13003,GA,Atkinson County,39.7,70.154095042,37.4,,2024
13005,GA,Bacon County,37.2,70.34998224,31.2,,2024
13007,GA,Baker County,41.699999999999996,74.537553659,33.7,,2024
13009,GA,Baldwin County,41.099999999999994,73.135551404,28.199999999999996,,2024
13011,GA,Banks County,33.2,74.018846756,27.800000000000004,,2024
13013,GA,Barrow County,38.7,75.516807399,25.1,,2024
13015,GA,Bartow County,33.800000000000004,74.194213722,25.2,,2024
13017,GA,Ben Hill County,43.8,69.602217304,33.2,,2024
13019,GA,Berrien County,37.9,71.996138871,30.8,,2024
13021,GA,Bibb County,39.300000000000004,71.379373505,30.099999999999998,,2024
13023,GA,Bleckley County,36.5,73.821998337,28.000000000000004,,2024
13025,GA,Brantley County,40.300000000000004,72.113871177,31.6,,2024
13027,GA,Brooks County,39.1,73.850160373,33.1,,2024
13029,GA,Bryan County,33.900000000000006,75.425557225,21.4,,2024
13031,GA,Bulloch County,36.3,75.792440078,25.900000000000002,,2024
13033,GA,Burke County,39.800000000000004,73.3593178,29.4,,2024
13035,GA,Butts County,39.1,73.215039743,28.599999999999998,,2024
13037,GA,Calhoun County,45.9,76.264537334,35.3,,2024
13039,GA,Camden County,36.4,76.729177424,25.5,,2024
13043,GA,Candler County,41.199999999999996,69.638475311,34.1,,2024
13045,GA,Carroll County,35.4,73.40333102,26.400000000000002,,2024
13047,GA,Catoosa County,36.3,76.229142745,23.400000000000002,,2024
13049,GA,Charlton County,42.4,74.048444021,32.4,,2024
13051,GA,Chatham County,33.1,76.302672348,25.1,,2024
13053,GA,Chattahoochee County,37.6,77.041037342,28.7,,2024
13055,GA,Chattooga County,37.6,71.79338998,32.300000000000004,,2024
13057,GA,Cherokee County,30.8,79.600619263,19.0,,2024
13059,GA,Clarke County,35.699999999999996,78.164764671,24.099999999999998,,2024
13061,GA,Clay County,43.6,71.331622202,34.0,,2024
13063,GA,Clayton County,43.7,74.399250579,33.1,,2024
13065,GA,Clinch County,42.1,69.829770755,37.0,,2024
13067,GA,Cobb County,29.799999999999997,79.501436325,20.5,,2024
13069,GA,Coffee County,42.5,72.356170105,33.4,,2024
13071,GA,Colquitt County,41.8,72.508748864,35.199999999999996,,2024
13073,GA,Columbia County,34.4,79.001643685,20.200000000000003,,2024
13075,GA,Cook County,38.4,72.909471246,30.7,,2024
13077,GA,Coweta County,33.300000000000004,76.940917433,22.2,,2024
13079,GA,Crawford County,38.6,72.14512144,27.800000000000004,,2024
13081,GA,Crisp County,43.0,70.675949577,33.4,,2024
13083,GA,Dade County,35.199999999999996,73.894738345,26.200000000000003,,2024
13085,GA,Dawson County,32.5,77.282162353,21.4,,2024
13087,GA,Decatur County,38.2,71.859581287,31.5,,2024
13089,GA,DeKalb County,32.9,78.874459753,22.5,,2024
13091,GA,Dodge County,37.6,72.046470696,30.4,,2024
13093,GA,Dooly County,41.099999999999994,74.409830901,32.6,,2024
13095,GA,Dougherty County,41.6,71.411954872,35.0,,2024
13097,GA,Douglas County,35.8,76.054062492,26.700000000000003,,2024
13099,GA,Early County,42.699999999999996,70.125418582,33.2,,2024
13101,GA,Echols County,38.4,76.405207837,31.900000000000002,,2024
13103,GA,Effingham County,37.5,75.551954612,23.1,,2024
13105,GA,Elbert County,38.0,72.61503431,32.300000000000004,,2024
13107,GA,Emanuel County,41.3,70.86292556,32.7,,2024
13109,GA,Evans County,41.8,71.408254348,33.0,,2024
13111,GA,Fannin County,32.9,74.843496735,25.0,,2024
13113,GA,Fayette County,29.299999999999997,79.589645373,19.3,,2024
13115,GA,Floyd County,39.0,73.245824449,28.999999999999996,,2024
13117,GA,Forsyth County,25.5,81.302342304,18.4,,2024
13119,GA,Franklin County,37.7,72.694273352,27.200000000000003,,2024
13121,GA,Fulton County,28.999999999999996,78.07800062,21.6,,2024
13123,GA,Gilmer County,35.3,75.400531856,25.6,,2024
13125,GA,Glascock County,35.199999999999996,73.3835795,27.500000000000004,,2024
13127,GA,Glynn County,35.4,75.423944665,26.400000000000002,,2024
13129,GA,Gordon County,37.2,73.769364459,29.5,,2024
13131,GA,Grady County,40.400000000000006,74.751869679,30.4,,2024
13133,GA,Greene County,37.3,77.561889051,25.6,,2024
13135,GA,Gwinnett County,31.3,79.634367622,23.1,,2024
13137,GA,Habersham County,32.2,75.389130559,26.700000000000003,,2024
13139,GA,Hall County,38.7,77.665657356,26.400000000000002,,2024
13141,GA,Hancock County,43.6,71.070746947,36.6,,2024
13143,GA,Haralson County,33.800000000000004,72.330539964,25.5,,2024
13145,GA,Harris County,33.0,78.376071147,20.0,,2024
13147,GA,Hart County,35.9,75.443403629,27.700000000000003,,2024
13149,GA,Heard County,36.0,72.938886971,28.799999999999997,,2024
13151,GA,Henry County,37.9,76.018888304,23.200000000000003,,2024
13153,GA,Houston County,37.8,75.355928953,24.8,,2024
13155,GA,Irwin County,38.800000000000004,72.284316813,30.9,,2024
13157,GA,Jackson County,31.900000000000002,75.451335653,23.599999999999998,,2024
13159,GA,Jasper County,38.5,74.06806166,28.499999999999996,,2024
13161,GA,Jeff Davis County,41.5,71.964646319,31.8,,2024
13163,GA,Jefferson County,43.6,70.178974438,33.7,,2024
13165,GA,Jenkins County,43.3,72.973053154,35.8,,2024
13167,GA,Johnson County,42.4,72.649629511,33.800000000000004,,2024
13169,GA,Jones County,36.7,76.439852509,25.900000000000002,,2024
13171,GA,Lamar County,38.4,72.53303736,25.900000000000002,,2024
13173,GA,Lanier County,41.6,74.930220914,33.6,,2024
13175,GA,Laurens County,40.6,71.158086497,31.6,,2024
13177,GA,Lee County,34.8,74.715822533,22.1,,2024
13179,GA,Liberty County,38.3,73.594444598,28.4,,2024
13181,GA,Lincoln County,38.6,75.122371491,29.5,,2024
13183,GA,Long County,37.9,78.593334265,30.2,,2024
13185,GA,Lowndes County,39.900000000000006,74.393905938,29.2,,2024
13187,GA,Lumpkin County,33.5,75.881834153,23.799999999999997,,2024
13189,GA,McDuffie County,39.4,71.867477616,30.4,,2024
13191,GA,McIntosh County,38.7,76.771336242,29.7,,2024
13193,GA,Macon County,43.1,72.565562444,35.3,,2024
13195,GA,Madison County,37.1,75.131209944,28.999999999999996,,2024
13197,GA,Marion County,36.5,73.852646939,31.4,,2024
13199,GA,Meriwether County,42.0,71.108497639,31.7,,2024
13201,GA,Miller County,38.5,67.73211304,29.5,,2024
13205,GA,Mitchell County,42.199999999999996,72.793653947,34.5,,2024
13207,GA,Monroe County,37.4,75.736114558,24.4,,2024
13209,GA,Montgomery County,39.5,73.166362421,31.3,,2024
13211,GA,Morgan County,33.6,75.839388854,22.6,,2024
13213,GA,Murray County,35.6,73.105515335,28.7,,2024
13215,GA,Muscogee County,40.6,72.286742841,27.200000000000003,,2024
13217,GA,Newton County,40.2,74.229378946,28.199999999999996,,2024
13219,GA,Oconee County,28.4,79.945875219,17.8,,2024
13221,GA,Oglethorpe County,34.1,76.602112968,25.900000000000002,,2024
13223,GA,Paulding County,36.4,77.482225897,23.200000000000003,,2024
13225,GA,Peach County,39.800000000000004,72.27465345,27.500000000000004,,2024
13227,GA,Pickens County,30.8,76.548891567,23.3,,2024
